2003.0,136.0,1266.0,28.0,78.3928571429,27.2142857143,56.25,5.78571428571,15.25,18.1785714286,23.6071428571,13.1071428571,24.0714285714,16.3214285714,13.5714285714,6.0,3.64285714286,18.6428571429,23.0,67.6785714286,1221.0,29.0,69.3448275862,24.2068965517,52.724137931,5.31034482759,14.7586206897,15.6206896552,22.1379310345,12.0689655172,24.3103448276,15.4137931034,13.9310344828,7.96551724138,4.48275862069,18.3793103448,25.0,58.2068965517
2003.0,136.0,1281.0,31.0,71.7741935484,26.1612903226,59.1935483871,7.48387096774,20.9677419355,11.9677419355,18.1612903226,13.4838709677,25.9032258065,13.7419354839,13.6129032258,5.70967741935,4.32258064516,16.8709677419,21.0,66.4838709677,1356.0,30.0,74.5333333333,27.3666666667,57.8666666667,6.1,15.8333333333,13.7,19.4,10.8333333333,22.4666666667,13.5666666667,12.5,7.96666666667,3.2,19.3333333333,24.0,68.1
2003.0,136.0,1323.0,31.0,80.0967741935,27.2258064516,60.6774193548,8.29032258065,21.7741935484,17.3548387097,22.8387096774,11.3870967742,26.8709677419,16.9032258065,12.7741935484,7.45161290323,5.64516129032,16.2258064516,22.0,71.1935483871,1454.0,30.0,77.1,27.2666666667,57.6333333333,7.76666666667,21.8,14.8,21.4333333333,11.5333333333,23.0,17.1,14.8666666667,8.8,3.6,20.1333333333,23.0,69.9333333333
2003.0,136.0,1328.0,30.0,71.1666666667,25.2666666667,56.5333333333,7.46666666667,18.9666666667,13.1666666667,18.6,12.1333333333,24.9666666667,14.1666666667,11.8,6.93333333333,3.76666666667,18.6,24.0,60.1666666667,1354.0,30.0,72.8,24.8,54.3666666667,5.16666666667,15.4666666667,18.0333333333,25.8,12.9666666667,24.2666666667,10.2666666667,19.4666666667,8.0,2.9,20.7333333333,20.0,71.2666666667
2003.0,136.0,1390.0,31.0,72.2580645161,25.6451612903,58.0322580645,6.93548387097,19.3870967742,14.0322580645,20.7741935484,13.7419354839,25.1290322581,14.6451612903,14.3225806452,5.51612903226,3.35483870968,18.5161290323,23.0,66.9677419355,1360.0,28.0,74.6785714286,25.2142857143,53.5357142857,6.92857142857,18.0357142857,17.3214285714,26.3214285714,11.5357142857,26.3571428571,16.3928571429,18.1785714286,5.39285714286,3.42857142857,20.1428571429,17.0,71.5714285714
2003.0,136.0,1409.0,31.0,73.5161290323,26.3870967742,57.0322580645,6.64516129032,18.3225806452,14.0967741935,19.3870967742,11.1612903226,25.8064516129,14.7741935484,14.3225806452,7.58064516129,5.0,17.3225806452,22.0,65.2580645161,1173.0,29.0,72.7931034483,24.4827586207,54.2068965517,7.51724137931,20.8620689655,16.3103448276,22.7931034483,13.4827586207,23.1724137931,15.2068965517,13.3103448276,5.37931034483,2.93103448276,17.5862068966,24.0,66.3103448276
2003.0,136.0,1458.0,29.0,70.724137931,25.0344827586,53.8965517241,6.24137931034,17.3793103448,14.4137931034,19.4482758621,10.3103448276,22.5517241379,13.3103448276,10.5172413793,6.96551724138,2.8275862069,14.8275862069,22.0,58.6896551724,1451.0,29.0,74.2068965517,24.6206896552,52.8620689655,6.10344827586,18.2068965517,18.8620689655,25.6896551724,10.3448275862,22.7586206897,14.275862069,12.4482758621,6.75862068966,0.655172413793,18.8620689655,25.0,67.1724137931
2003.0,137.0,1120.0,30.0,70.1,25.7,54.7,5.63333333333,16.3333333333,13.0666666667,19.7333333333,11.9333333333,22.5666666667,13.4,15.9,8.03333333333,4.96666666667,16.3666666667,19.0,65.5666666667,1386.0,29.0,70.6206896552,24.2413793103,54.4137931034,8.03448275862,21.8620689655,14.1034482759,20.6551724138,11.1724137931,24.1379310345,14.0,12.9310344828,7.20689655172,5.55172413793,18.7586206897,23.0,59.275862069
2003.0,137.0,1139.0,29.0,68.5862068966,24.0689655172,50.6551724138,8.48275862069,21.8620689655,11.9655172414,16.5517241379,7.8275862069,20.3793103448,12.9655172414,10.4137931034,6.34482758621,1.86206896552,16.0689655172,24.0,60.9310344828,1280.0,30.0,70.1666666667,26.3333333333,55.8,5.56666666667,16.2,11.9333333333,17.6333333333,12.6666666667,24.6,14.5,15.6333333333,8.73333333333,3.73333333333,15.9,21.0,60.1666666667
2003.0,137.0,1196.0,31.0,75.9032258065,26.935483871,56.5161290323,8.67741935484,22.1290322581,13.3548387097,18.935483871,10.8064516129,24.2580645161,16.4193548387,13.3870967742,7.77419354839,4.09677419355,16.9032258065,24.0,64.6774193548,1358.0,27.0,71.7777777778,24.2962962963,53.3703703704,6.48148148148,18.0740740741,16.7037037037,23.5185185185,10.7777777778,25.962962963,15.5925925926,15.7037037037,7.81481481481,5.59259259259,19.5925925926,21.0,65.2592592593
2003.0,137.0,1231.0,32.0,70.53125,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,20.0,67.0,1104.0,28.0,69.2857142857,24.0357142857,57.1785714286,6.35714285714,19.8571428571,14.8571428571,20.9285714286,13.5714285714,23.9285714286,12.1071428571,13.2857142857,6.60714285714,3.78571428571,18.0357142857,17.0,65.0
2003.0,137.0,1246.0,32.0,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,29.0,64.09375,1237.0,32.0,71.25,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375,19.0,70.40625
2003.0,137.0,1257.0,30.0,81.8333333333,27.9666666667,60.8333333333,8.43333333333,23.4,17.4666666667,25.1,13.2,25.1,16.6,13.3666666667,7.2,4.73333333333,22.6666666667,24.0,68.4666666667,1122.0,27.0,69.7037037037,23.5555555556,52.0740740741,6.0,17.1851851852,16.5925925926,24.0,10.6296296296,24.2222222222,13.4074074074,15.2222222222,7.03703703704,4.66666666667,18.6666666667,20.0,67.7037037037
2003.0,137.0,1268.0,28.0,80.7857142857,29.4285714286,63.3571428571,6.75,16.9642857143,15.1785714286,21.5714285714,13.75,26.75,18.8928571429,14.1071428571,10.8928571429,6.60714285714,19.0,19.0,66.8571428571,1423.0,30.0,71.3666666667,26.0333333333,56.4,6.76666666667,18.4,12.5333333333,18.2,9.96666666667,23.1333333333,14.6666666667,11.4666666667,9.2,1.9,18.4333333333,24.0,59.6
2003.0,137.0,1277.0,31.0,67.2258064516,23.0322580645,51.0967741935,4.90322580645,13.3870967742,16.2580645161,22.1290322581,10.6774193548,24.2580645161,13.6129032258,14.5483870968,6.38709677419,3.70967741935,20.0322580645,19.0,60.9677419355,1160.0,31.0,75.5161290323,27.1935483871,61.3225806452,4.96774193548,15.2580645161,16.1612903226,23.935483871,14.4838709677,27.9677419355,13.3870967742,14.0,6.12903225806,6.64516129032,17.7096774194,20.0,70.064516129
2003.0,137.0,1329.0,29.0,68.724137931,24.6551724138,55.4137931034,4.86206896552,12.9655172414,14.5517241379,22.3448275862,12.3793103448,24.0689655172,12.2413793103,14.6551724138,8.79310344828,5.58620689655,20.1379310345,20.0,62.2068965517,1335.0,27.0,70.1851851852,24.0,51.5185185185,9.0,21.8518518519,13.1851851852,18.7777777778,9.33333333333,24.1851851852,14.8518518519,13.0,7.18518518519,2.14814814815,17.7777777778,22.0,59.4074074074
2003.0,137.0,1338.0,30.0,74.6,26.8666666667,53.5,6.36666666667,17.7666666667,14.5,22.8,11.3,25.3666666667,17.7666666667,15.1,8.06666666667,4.1,17.9666666667,26.0,58.8333333333,1447.0,31.0,75.5483870968,27.2258064516,57.6774193548,7.03225806452,18.3225806452,14.064516129,19.2903225806,12.0,22.3548387097,16.0967741935,14.9677419355,7.51612903226,2.8064516129,17.5806451613,21.0,71.4516129032
2003.0,137.0,1345.0,28.0,71.75,23.75,54.3928571429,5.10714285714,15.5,19.1428571429,25.5,10.3928571429,23.4642857143,12.25,13.8214285714,7.17857142857,2.92857142857,19.8214285714,18.0,65.25,1261.0,31.0,73.2258064516,26.8064516129,55.064516129,6.74193548387,17.5806451613,12.8709677419,19.8709677419,10.6129032258,24.5161290323,16.3870967742,13.8709677419,8.0,4.16129032258,16.3548387097,21.0,62.9032258065
2003.0,137.0,1393.0,29.0,80.1034482759,29.2413793103,62.2068965517,5.24137931034,15.8620689655,16.3793103448,23.6206896552,14.3103448276,26.8965517241,14.9655172414,13.6206896552,8.31034482759,7.27586206897,16.5862068966,24.0,69.8965517241,1264.0,29.0,76.1724137931,25.9310344828,57.5517241379,5.51724137931,15.8275862069,18.7931034483,23.8965517241,11.3103448276,23.3103448276,13.8620689655,14.2068965517,9.1724137931,3.89655172414,21.9310344828,23.0,67.7586206897
2003.0,137.0,1400.0,28.0,78.8571428571,28.0,62.4285714286,5.85714285714,16.7857142857,17.0,23.7857142857,16.1785714286,26.1428571429,14.5,13.4285714286,6.39285714286,3.85714285714,20.3571428571,22.0,68.6785714286,1421.0,29.0,71.2068965517,24.3793103448,56.7931034483,6.48275862069,18.0,15.9655172414,20.9310344828,12.275862069,23.1724137931,13.0344827586,16.2068965517,7.06896551724,3.0,19.1034482759,13.0,78.4482758621
2003.0,137.0,1428.0,30.0,66.7333333333,23.1666666667,50.7333333333,7.16666666667,18.7666666667,13.2333333333,18.8,10.1333333333,23.2,13.2,12.7,4.66666666667,3.76666666667,20.1,23.0,60.0,1332.0,32.0,82.21875,28.59375,62.0,9.0,23.0,16.03125,20.65625,11.375,24.5,17.46875,15.21875,8.03125,2.78125,20.9375,23.0,73.96875
2003.0,137.0,1448.0,29.0,78.4137931034,26.1379310345,57.2413793103,6.10344827586,17.724137931,20.0344827586,26.6206896552,14.7586206897,26.9310344828,14.5862068966,15.1034482759,6.41379310345,4.37931034483,18.4827586207,24.0,67.6206896552,1190.0,27.0,79.7037037037,28.0740740741,61.4074074074,5.22222222222,15.1851851852,18.3333333333,24.8148148148,14.0,24.037037037,14.037037037,18.7407407407,10.7037037037,5.25925925926,19.5185185185,17.0,77.4814814815
2003.0,137.0,1462.0,30.0,78.2333333333,26.8,59.2,6.43333333333,17.7666666667,18.2,24.3666666667,13.9333333333,25.5,16.4,13.0333333333,5.46666666667,3.03333333333,15.7666666667,25.0,65.9666666667,1407.0,30.0,79.3666666667,28.2333333333,65.3333333333,9.46666666667,28.3333333333,13.4333333333,19.5333333333,15.0666666667,24.7,15.0666666667,13.7333333333,9.53333333333,5.2,16.6,25.0,70.5666666667
2003.0,138.0,1112.0,28.0,85.2142857143,30.3214285714,65.7142857143,7.03571428571,20.0714285714,17.5357142857,25.0,15.1785714286,27.6428571429,17.6428571429,14.7857142857,8.46428571429,4.21428571429,17.75,25.0,70.25,1211.0,31.0,77.064516129,26.064516129,55.4516129032,7.16129032258,19.064516129,17.7741935484,24.6451612903,11.935483871,25.3225806452,15.7419354839,14.5483870968,6.8064516129,3.51612903226,18.6451612903,23.0,68.1935483871
2003.0,138.0,1163.0,30.0,80.0333333333,29.5333333333,62.2,6.06666666667,15.7,14.9,22.1,14.7666666667,27.9,15.6333333333,15.8,5.93333333333,7.73333333333,18.4,21.0,71.4,1390.0,31.0,72.2580645161,25.6451612903,58.0322580645,6.93548387097,19.3870967742,14.0322580645,20.7741935484,13.7419354839,25.1290322581,14.6451612903,14.3225806452,5.51612903226,3.35483870968,18.5161290323,23.0,66.9677419355
2003.0,138.0,1181.0,30.0,81.9666666667,27.3666666667,60.3333333333,7.33333333333,20.6,19.9,28.0666666667,13.7666666667,23.1,13.8333333333,14.0333333333,8.5,5.13333333333,21.2666666667,24.0,70.4,1141.0,29.0,79.3448275862,26.6206896552,52.6896551724,6.8275862069,17.9310344828,19.275862069,25.1724137931,10.5862068966,23.275862069,15.6206896552,18.2413793103,7.10344827586,4.0,20.9655172414,23.0,73.2413793103
2003.0,138.0,1242.0,30.0,81.3333333333,30.2333333333,62.3,4.8,14.1333333333,16.0666666667,24.1333333333,14.3,26.9,16.7333333333,14.9,10.1333333333,4.9,16.7,23.0,66.3666666667,1113.0,29.0,75.9655172414,27.2068965517,56.8965517241,4.0,12.5862068966,17.5517241379,26.2068965517,13.6896551724,23.3103448276,15.5517241379,14.0,5.20689655172,4.24137931034,19.4137931034,18.0,69.1724137931
2003.0,138.0,1266.0,28.0,78.3928571429,27.2142857143,56.25,5.78571428571,15.25,18.1785714286,23.6071428571,13.1071428571,24.0714285714,16.3214285714,13.5714285714,6.0,3.64285714286,18.6428571429,23.0,67.6785714286,1281.0,31.0,71.7741935484,26.1612903226,59.1935483871,7.48387096774,20.9677419355,11.9677419355,18.1612903226,13.4838709677,25.9032258065,13.7419354839,13.6129032258,5.70967741935,4.32258064516,16.8709677419,21.0,66.4838709677
2003.0,138.0,1323.0,31.0,80.0967741935,27.2258064516,60.6774193548,8.29032258065,21.7741935484,17.3548387097,22.8387096774,11.3870967742,26.8709677419,16.9032258065,12.7741935484,7.45161290323,5.64516129032,16.2258064516,22.0,71.1935483871,1228.0,30.0,75.4333333333,27.1,55.8,7.43333333333,20.1666666667,13.8,19.1,9.73333333333,25.4,18.2666666667,13.1666666667,7.0,3.1,19.1333333333,24.0,61.4
2003.0,138.0,1328.0,30.0,71.1666666667,25.2666666667,56.5333333333,7.46666666667,18.9666666667,13.1666666667,18.6,12.1333333333,24.9666666667,14.1666666667,11.8,6.93333333333,3.76666666667,18.6,24.0,60.1666666667,1143.0,29.0,74.4827586207,27.3448275862,58.724137931,6.41379310345,17.0344827586,13.3793103448,19.5172413793,11.2413793103,24.3793103448,16.0,14.1724137931,6.55172413793,2.79310344828,17.1034482759,21.0,69.7586206897
2003.0,138.0,1458.0,29.0,70.724137931,25.0344827586,53.8965517241,6.24137931034,17.3793103448,14.4137931034,19.4482758621,10.3103448276,22.5517241379,13.3103448276,10.5172413793,6.96551724138,2.8275862069,14.8275862069,22.0,58.6896551724,1409.0,31.0,73.5161290323,26.3870967742,57.0322580645,6.64516129032,18.3225806452,14.0967741935,19.3870967742,11.1612903226,25.8064516129,14.7741935484,14.3225806452,7.58064516129,5.0,17.3225806452,22.0,65.2580645161
2003.0,139.0,1120.0,30.0,70.1,25.7,54.7,5.63333333333,16.3333333333,13.0666666667,19.7333333333,11.9333333333,22.5666666667,13.4,15.9,8.03333333333,4.96666666667,16.3666666667,19.0,65.5666666667,1448.0,29.0,78.4137931034,26.1379310345,57.2413793103,6.10344827586,17.724137931,20.0344827586,26.6206896552,14.7586206897,26.9310344828,14.5862068966,15.1034482759,6.41379310345,4.37931034483,18.4827586207,24.0,67.6206896552
2003.0,139.0,1139.0,29.0,68.5862068966,24.0689655172,50.6551724138,8.48275862069,21.8620689655,11.9655172414,16.5517241379,7.8275862069,20.3793103448,12.9655172414,10.4137931034,6.34482758621,1.86206896552,16.0689655172,24.0,60.9310344828,1257.0,30.0,81.8333333333,27.9666666667,60.8333333333,8.43333333333,23.4,17.4666666667,25.1,13.2,25.1,16.6,13.3666666667,7.2,4.73333333333,22.6666666667,24.0,68.4666666667
2003.0,139.0,1246.0,32.0,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,29.0,64.09375,1428.0,30.0,66.7333333333,23.1666666667,50.7333333333,7.16666666667,18.7666666667,13.2333333333,18.8,10.1333333333,23.2,13.2,12.7,4.66666666667,3.76666666667,20.1,23.0,60.0
2003.0,139.0,1268.0,28.0,80.7857142857,29.4285714286,63.3571428571,6.75,16.9642857143,15.1785714286,21.5714285714,13.75,26.75,18.8928571429,14.1071428571,10.8928571429,6.60714285714,19.0,19.0,66.8571428571,1462.0,30.0,78.2333333333,26.8,59.2,6.43333333333,17.7666666667,18.2,24.3666666667,13.9333333333,25.5,16.4,13.0333333333,5.46666666667,3.03333333333,15.7666666667,25.0,65.9666666667
2003.0,139.0,1277.0,31.0,67.2258064516,23.0322580645,51.0967741935,4.90322580645,13.3870967742,16.2580645161,22.1290322581,10.6774193548,24.2580645161,13.6129032258,14.5483870968,6.38709677419,3.70967741935,20.0322580645,19.0,60.9677419355,1196.0,31.0,75.9032258065,26.935483871,56.5161290323,8.67741935484,22.1290322581,13.3548387097,18.935483871,10.8064516129,24.2580645161,16.4193548387,13.3870967742,7.77419354839,4.09677419355,16.9032258065,24.0,64.6774193548
2003.0,139.0,1338.0,30.0,74.6,26.8666666667,53.5,6.36666666667,17.7666666667,14.5,22.8,11.3,25.3666666667,17.7666666667,15.1,8.06666666667,4.1,17.9666666667,26.0,58.8333333333,1231.0,32.0,70.53125,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,20.0,67.0
2003.0,139.0,1393.0,29.0,80.1034482759,29.2413793103,62.2068965517,5.24137931034,15.8620689655,16.3793103448,23.6206896552,14.3103448276,26.8965517241,14.9655172414,13.6206896552,8.31034482759,7.27586206897,16.5862068966,24.0,69.8965517241,1329.0,29.0,68.724137931,24.6551724138,55.4137931034,4.86206896552,12.9655172414,14.5517241379,22.3448275862,12.3793103448,24.0689655172,12.2413793103,14.6551724138,8.79310344828,5.58620689655,20.1379310345,20.0,62.2068965517
2003.0,139.0,1400.0,28.0,78.8571428571,28.0,62.4285714286,5.85714285714,16.7857142857,17.0,23.7857142857,16.1785714286,26.1428571429,14.5,13.4285714286,6.39285714286,3.85714285714,20.3571428571,22.0,68.6785714286,1345.0,28.0,71.75,23.75,54.3928571429,5.10714285714,15.5,19.1428571429,25.5,10.3928571429,23.4642857143,12.25,13.8214285714,7.17857142857,2.92857142857,19.8214285714,18.0,65.25
2003.0,143.0,1112.0,28.0,85.2142857143,30.3214285714,65.7142857143,7.03571428571,20.0714285714,17.5357142857,25.0,15.1785714286,27.6428571429,17.6428571429,14.7857142857,8.46428571429,4.21428571429,17.75,25.0,70.25,1323.0,31.0,80.0967741935,27.2258064516,60.6774193548,8.29032258065,21.7741935484,17.3548387097,22.8387096774,11.3870967742,26.8709677419,16.9032258065,12.7741935484,7.45161290323,5.64516129032,16.2258064516,22.0,71.1935483871
2003.0,143.0,1242.0,30.0,81.3333333333,30.2333333333,62.3,4.8,14.1333333333,16.0666666667,24.1333333333,14.3,26.9,16.7333333333,14.9,10.1333333333,4.9,16.7,23.0,66.3666666667,1181.0,30.0,81.9666666667,27.3666666667,60.3333333333,7.33333333333,20.6,19.9,28.0666666667,13.7666666667,23.1,13.8333333333,14.0333333333,8.5,5.13333333333,21.2666666667,24.0,70.4
2003.0,143.0,1246.0,32.0,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,29.0,64.09375,1458.0,29.0,70.724137931,25.0344827586,53.8965517241,6.24137931034,17.3793103448,14.4137931034,19.4482758621,10.3103448276,22.5517241379,13.3103448276,10.5172413793,6.96551724138,2.8275862069,14.8275862069,22.0,58.6896551724
2003.0,143.0,1266.0,28.0,78.3928571429,27.2142857143,56.25,5.78571428571,15.25,18.1785714286,23.6071428571,13.1071428571,24.0714285714,16.3214285714,13.5714285714,6.0,3.64285714286,18.6428571429,23.0,67.6785714286,1338.0,30.0,74.6,26.8666666667,53.5,6.36666666667,17.7666666667,14.5,22.8,11.3,25.3666666667,17.7666666667,15.1,8.06666666667,4.1,17.9666666667,26.0,58.8333333333
2003.0,144.0,1277.0,31.0,67.2258064516,23.0322580645,51.0967741935,4.90322580645,13.3870967742,16.2580645161,22.1290322581,10.6774193548,24.2580645161,13.6129032258,14.5483870968,6.38709677419,3.70967741935,20.0322580645,19.0,60.9677419355,1268.0,28.0,80.7857142857,29.4285714286,63.3571428571,6.75,16.9642857143,15.1785714286,21.5714285714,13.75,26.75,18.8928571429,14.1071428571,10.8928571429,6.60714285714,19.0,19.0,66.8571428571
2003.0,144.0,1328.0,30.0,71.1666666667,25.2666666667,56.5333333333,7.46666666667,18.9666666667,13.1666666667,18.6,12.1333333333,24.9666666667,14.1666666667,11.8,6.93333333333,3.76666666667,18.6,24.0,60.1666666667,1139.0,29.0,68.5862068966,24.0689655172,50.6551724138,8.48275862069,21.8620689655,11.9655172414,16.5517241379,7.8275862069,20.3793103448,12.9655172414,10.4137931034,6.34482758621,1.86206896552,16.0689655172,24.0,60.9310344828
2003.0,144.0,1393.0,29.0,80.1034482759,29.2413793103,62.2068965517,5.24137931034,15.8620689655,16.3793103448,23.6206896552,14.3103448276,26.8965517241,14.9655172414,13.6206896552,8.31034482759,7.27586206897,16.5862068966,24.0,69.8965517241,1120.0,30.0,70.1,25.7,54.7,5.63333333333,16.3333333333,13.0666666667,19.7333333333,11.9333333333,22.5666666667,13.4,15.9,8.03333333333,4.96666666667,16.3666666667,19.0,65.5666666667
2003.0,144.0,1400.0,28.0,78.8571428571,28.0,62.4285714286,5.85714285714,16.7857142857,17.0,23.7857142857,16.1785714286,26.1428571429,14.5,13.4285714286,6.39285714286,3.85714285714,20.3571428571,22.0,68.6785714286,1163.0,30.0,80.0333333333,29.5333333333,62.2,6.06666666667,15.7,14.9,22.1,14.7666666667,27.9,15.6333333333,15.8,5.93333333333,7.73333333333,18.4,21.0,71.4
2003.0,145.0,1242.0,30.0,81.3333333333,30.2333333333,62.3,4.8,14.1333333333,16.0666666667,24.1333333333,14.3,26.9,16.7333333333,14.9,10.1333333333,4.9,16.7,23.0,66.3666666667,1112.0,28.0,85.2142857143,30.3214285714,65.7142857143,7.03571428571,20.0714285714,17.5357142857,25.0,15.1785714286,27.6428571429,17.6428571429,14.7857142857,8.46428571429,4.21428571429,17.75,25.0,70.25
2003.0,145.0,1266.0,28.0,78.3928571429,27.2142857143,56.25,5.78571428571,15.25,18.1785714286,23.6071428571,13.1071428571,24.0714285714,16.3214285714,13.5714285714,6.0,3.64285714286,18.6428571429,23.0,67.6785714286,1246.0,32.0,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,29.0,64.09375
2003.0,146.0,1393.0,29.0,80.1034482759,29.2413793103,62.2068965517,5.24137931034,15.8620689655,16.3793103448,23.6206896552,14.3103448276,26.8965517241,14.9655172414,13.6206896552,8.31034482759,7.27586206897,16.5862068966,24.0,69.8965517241,1328.0,30.0,71.1666666667,25.2666666667,56.5333333333,7.46666666667,18.9666666667,13.1666666667,18.6,12.1333333333,24.9666666667,14.1666666667,11.8,6.93333333333,3.76666666667,18.6,24.0,60.1666666667
2003.0,146.0,1400.0,28.0,78.8571428571,28.0,62.4285714286,5.85714285714,16.7857142857,17.0,23.7857142857,16.1785714286,26.1428571429,14.5,13.4285714286,6.39285714286,3.85714285714,20.3571428571,22.0,68.6785714286,1277.0,31.0,67.2258064516,23.0322580645,51.0967741935,4.90322580645,13.3870967742,16.2580645161,22.1290322581,10.6774193548,24.2580645161,13.6129032258,14.5483870968,6.38709677419,3.70967741935,20.0322580645,19.0,60.9677419355
2003.0,152.0,1242.0,30.0,81.3333333333,30.2333333333,62.3,4.8,14.1333333333,16.0666666667,24.1333333333,14.3,26.9,16.7333333333,14.9,10.1333333333,4.9,16.7,23.0,66.3666666667,1266.0,28.0,78.3928571429,27.2142857143,56.25,5.78571428571,15.25,18.1785714286,23.6071428571,13.1071428571,24.0714285714,16.3214285714,13.5714285714,6.0,3.64285714286,18.6428571429,23.0,67.6785714286
