"season","team","seed","games","ppg","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","wins","points_allowed","rpg","fg_percent","ft_percent","fg3_percent","total_possessions","total_points","ppp","total_points_allowed","dppp","efg","ts","win_percent","possessions_per_game","opp_team","opp_seed","opp_games","opp_ppg","opp_fgm","opp_fga","opp_fgm3","opp_fga3","opp_ftm","opp_fta","opp_or","opp_dr","opp_ast","opp_to","opp_stl","opp_blk","opp_pf","opp_wins","opp_points_allowed","opp_rpg","opp_fg_percent","opp_ft_percent","opp_fg3_percent","opp_total_possessions","opp_total_points","opp_ppp","opp_total_points_allowed","opp_dppp","opp_efg","opp_ts","opp_win_percent","opp_possessions_per_game","won"
2008,"Kansas",1,33,81.1818181818,29.4545454545,58.3636363636,6.78787878788,17.0303030303,15.4848484848,21.8787878788,12.303030303,26.4242424242,18.4848484848,12.9090909091,9,6.12121212121,17.4242424242,30,61.6666666667,38.7272727272,50.4672897195797,70.7756232684372,39.8576512455658,2263.68000000028,2678.9999999994,1.18347116200129,2035.0000000011,0.898978654227122,56.2824506749323,59.7010268844181,90.9090909090909,68.596363636372,"North Carolina",1,34,88.7058823529,31.8529411765,66.0294117647,5.52941176471,14.6470588235,19.4705882353,25.8235294118,15.7058823529,28.5,16.7352941176,14.6764705882,8.32352941176,4.58823529412,16.9705882353,32,72.7352941176,44.2058823529,48.240534521207,75.3986332573229,37.7510040161682,2596.32000000053,3015.9999999986,1.16164417329065,2400.2647058808,0.924487238044737,52.4276169265557,57.3096392684703,94.1176470588235,76.362352941192,0
2008,"Memphis",1,33,79,28.5151515152,61.1212121212,7.84848484848,22.303030303,14.1212121212,23.696969697,13.9090909091,26.3636363636,15.8181818182,12.2727272727,8.69696969697,5.93939393939,17.3333333333,32,60.303030303,40.2727272727,46.6534457115412,59.5907928387473,35.1902173913304,2307.07999999884,2607,1.12999982662123,1989.999999999,0.862562199837024,53.0738720873442,55.2077862673005,96.969696969697,69.91151515148,"UCLA",1,33,74.0303030303,26.5454545455,55.8181818182,5.30303030303,15.696969697,15.6363636364,21.2424242424,12.6060606061,23.4545454545,14.3939393939,12.303030303,7.45454545455,3.63636363636,14.3636363636,30,59.6363636364,36.0606060606,47.5570032573949,73.6091298148058,33.7837837837166,2140.43999999795,2442.9999999999,1.14135411410843,1968.0000000012,0.919437125078529,52.3072747014756,56.8023288257198,90.9090909090909,64.861818181756,0
2009,"Connecticut",1,31,77.3225806452,27.3870967742,58.2580645161,4.74193548387,13.6774193548,17.8064516129,26.2903225806,14.2258064516,28.5161290323,15.3870967742,12.6774193548,5.8064516129,8,12.9032258065,27,63.9677419355,42.7419354839,47.0099667774431,67.7300613497973,34.6698113208458,2116.59999999768,2397.0000000012,1.13247661343845,2046.967741936,0.967101834044335,51.0797342193048,55.3681973575459,87.0967741935484,68.277419354764,"Michigan St",2,32,71.90625,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,26,62.90625,38.90625,45.4901960784314,68.6327077747989,35.2564102564103,2115.24,2301,1.08781982186419,2013,0.951665059284053,50.1120448179272,54.4424674906778,81.25,66.10125,0
2009,"North Carolina",1,31,89.3870967742,31.3548387097,65.9677419355,6.8064516129,18.2580645161,19.8709677419,25.935483871,15.1935483871,27.3225806452,18.1935483871,13,8.29032258065,5.29032258065,15.8709677419,27,72.8709677419,42.5161290323,47.5305623472109,76.6169154226535,37.2791519435045,2330.76000000084,2771.0000000002,1.18888259623436,2258.9999999989,0.969211759253671,52.6894865525861,57.7590088212058,87.0967741935484,75.18580645164,"Villanova",3,33,76.5454545455,25.9696969697,56.8787878788,6.60606060606,17.9696969697,18,24.2727272727,12.2121212121,25.2121212121,14.8484848485,13.3636363636,7.9696969697,3.21212121212,18.9696969697,26,67,37.4242424242,45.6579648375023,74.1573033708698,36.7622259696363,2267.4399999995,2526.0000000015,1.11403168330895,2077,0.916011008009233,51.4651038891787,56.6509975599589,78.7878787878788,68.710303030288,1
2010,"Butler",5,32,70.09375,22.71875,50.1875,6.75,19.75,17.90625,23.9375,9.25,23.59375,12.8125,12.40625,6.84375,2.46875,18.5,28,60.03125,32.84375,45.2677459526775,74.8041775456919,34.1772151898734,2044.04,2243,1.09733664703235,1921,0.939805483258645,51.9925280199253,57.718832345191,87.5,63.87625,"Michigan St",5,32,72.625,26.90625,56.84375,4.78125,14.34375,14.03125,20.59375,13.53125,25.5,16.6875,14.03125,6.71875,3.09375,17.65625,24,63.6875,39.03125,47.3336998350742,68.133535660091,33.3333333333333,2124.96,2324,1.09366764550862,2038,0.959076876741209,51.5393073117097,55.0982474774296,75,66.405,0
2010,"Duke",1,34,77.9705882353,26.5,60.2058823529,7.55882352941,19.7647058824,17.4117647059,22.8235294118,14.6176470588,24.4411764706,13.9411764706,11.1176470588,6.94117647059,4.20588235294,18.5294117647,29,61.7058823529,39.0588235294,44.0156326331517,76.2886597937738,38.2440476189476,2269.43999999913,2651.0000000002,1.16812958262885,2097.9999999986,0.924457134799513,50.2931118710637,55.4964746864306,85.2941176470588,66.748235294092,"West Virginia",2,33,72.9696969697,25.2727272727,58.2424242424,6.93939393939,20.6666666667,15.4848484848,22.2424242424,15.5757575758,22.7575757576,15.696969697,11.7272727273,5.60606060606,4,18.3333333333,27,63.7878787879,38.3333333334,43.3922996877964,69.6185286102121,33.5777126098975,2117.95999999835,2408.0000000001,1.13694309618783,2168.7878787886,1.0239985074271,49.3496357960161,53.6312451001652,81.8181818181818,64.180606060556,1
2011,"Butler",8,31,72.4838709677,24.7096774194,55.8064516129,7.45161290323,20.5806451613,15.6129032258,21.4516129032,10.8709677419,24.064516129,12.4193548387,11.2903225806,5.93548387097,1.51612903226,19.1612903226,22,65,34.9354838709,44.2774566474823,72.7819548872755,36.2068965517275,2035.59999999925,2246.9999999987,1.10385144429138,2015,0.989880133621902,50.9537572255212,55.5473153366756,70.9677419354839,65.664516129008,"VA Commonwealth",11,34,71.5294117647,24.2647058824,55.7647058824,8.17647058824,22.7647058824,14.8235294118,20.6176470588,10.9117647059,21.0882352941,14.2058823529,11.5588235294,8.52941176471,3.67647058824,18.2352941176,23,67.4411764706,32,43.5126582278958,71.8972895865585,35.9173126614451,2226.44000000025,2431.9999999998,1.09232676380209,2090.6764705886,0.939022147728377,50.8438818565858,55.161401535048,67.6470588235294,65.483529411772,1
2011,"Connecticut",3,35,73.4,26,60.0571428571,5.82857142857,17.5714285714,15.5714285714,20.6285714286,14.4285714286,25.1428571429,13.1142857143,11.7428571429,6.62857142857,5.62857142857,16.0285714286,26,66.3714285714,39.5714285715,43.2921027593078,75.4847645426932,33.1707317073629,2325.67999999944,2569,1.10462316397811,2322.999999999,0.998847648859499,48.1446241674927,53.085531971193,74.2857142857143,66.447999999984,"Kentucky",4,33,76.4242424242,26.7878787879,58.1818181818,7.36363636364,18.5454545455,15.4848484848,21.5757575758,12.0909090909,26,12.696969697,10.6666666667,5.48484848485,6.27272727273,16.0909090909,25,63.8484848485,38.0909090909,46.0416666667175,71.7696629209825,39.7058823528635,2186.28000000142,2521.9999999986,1.15355764128884,2234.6969696975,1.02214582290285,52.3697916667226,56.4640349619972,75.7575757575758,66.250909090952,1
2012,"Kansas",2,33,75.0303030303,26.6666666667,54.9393939394,6,16.7575757576,15.696969697,22.5454545455,11.1212121212,25.7878787879,15.6060606061,13.2727272727,7.39393939394,5.63636363636,17.6363636364,27,61.9393939394,36.9090909091,48.5383342526753,69.6236559139725,35.8047016274346,2211.36000000036,2475.9999999999,1.11967296143527,2044.0000000002,0.924318066710019,53.9988968560944,57.8407370722426,81.8181818181818,67.01090909092,"Ohio St",2,34,74.7647058824,27.5882352941,57.1176470588,4.85294117647,14.8823529412,14.7352941176,21.1176470588,11.8823529412,25.0588235294,14.9705882353,11.6176470588,7.20588235294,3,16.0588235294,27,59.0588235294,36.9411764706,48.3007209062712,69.7771587742282,32.6086956521184,2248.91999999725,2542.0000000016,1.13032033153901,1948.9411764702,0.866612052217324,52.548918640567,56.2907454649168,79.4117647058823,66.144705882272,0
2012,"Kentucky",1,34,76.6764705882,27.3235294118,56.5882352941,5.73529411765,15.4411764706,16.2941176471,22.6176470588,12.5,26.6176470588,13.2352941176,11.3529411765,6.32352941176,8.79411764706,14.5588235294,32,59,39.1176470588,48.2848232849007,72.0416124840021,37.1428571428479,2223.36000000005,2606.9999999988,1.17254965457629,2006,0.902238054116273,53.3523908524725,57.6168249085004,94.1176470588235,65.392941176472,"Louisville",4,35,68.8285714286,24.2285714286,57.0571428571,5.88571428571,18.9428571429,14.4857142857,21.1142857143,13.1428571429,25.0857142857,13.7714285714,14.6571428571,9.11428571429,4.85714285714,17.8571428571,26,61.1714285714,38.2285714286,42.4636955433969,68.6062246277614,31.0708898943264,2375.15999999572,2409.000000001,1.01424746122591,2079.8285714276,0.875658301517097,47.6214321483044,51.8698108657958,74.2857142857143,67.861714285592,1
2013,"Louisville",1,34,73.5588235294,25.8529411765,58.0588235294,5.82352941176,17.6176470588,16.0294117647,22.5294117647,13.6176470588,23.8823529412,15,12.6764705882,10.7352941176,4.23529411765,17.7352941176,29,57.9705882353,37.5,44.5288753799989,71.1488250652666,33.0550918197169,2279.03999999911,2500.9999999996,1.09739188430241,1971.0000000002,0.864837826453668,49.5440729483849,54.109837995018,85.2941176470588,67.030588235268,"Wichita St",9,34,69.4411764706,24.5882352941,55.5,6.58823529412,19.5588235294,13.6764705882,19.8823529412,13.1470588235,25.2941176471,13.7941176471,12.7941176471,7.47058823529,4.47058823529,17.7058823529,26,60.7058823529,38.4411764706,44.303126656036,68.7869822482618,33.6842105263481,2172.44000000275,2361.0000000004,1.08679641324843,2063.9999999986,0.950083776765289,50.2384737678559,54.0413103587194,76.4705882352941,63.895294117728,1
2013,"Michigan",4,32,74.375,27.65625,57.5625,7.34375,19.5625,11.71875,16.5,10.59375,24.3125,14.125,9.21875,6.03125,2.84375,13.0625,25,62.9375,34.90625,48.0456026058632,71.0227272727273,37.5399361022364,2030.32,2380,1.17222900823516,2014,0.991961858229245,54.4245385450597,57.3681977708357,78.125,63.4475,"Syracuse",4,35,71.3428571429,25.6857142857,58.3714285714,6.05714285714,18.1142857143,13.9142857143,20.6,14.5428571429,24.2,14.5428571429,12.6285714286,8.88571428571,6.2,16.1714285714,26,60.0857142857,38.7428571429,44.0039158100803,67.5450762830097,33.4384858043743,2293.2399999985,2497.0000000015,1.08885245329888,1922.7428571424,0.838439438150241,49.1923641703349,52.897163000427,74.2857142857143,65.5211428571,0
2014,"Florida",1,34,70.7352941176,24.3823529412,52.7647058824,6.85294117647,18.6176470588,15.1176470588,22.8823529412,11.6764705882,24,13.3529411765,11.3235294118,7.20588235294,2.85294117647,16.2058823529,32,57.9411764706,35.6764705882,46.2095875139387,66.0668380461017,36.8088467614968,2124.32000000435,2404.9999999984,1.13212698651497,1970.0000000004,0.927355577312441,52.7034559643226,56.2883837626433,94.1176470588235,62.480000000128,"Connecticut",7,34,71.8529411765,24.3823529412,54.3823529412,7.11764705882,18.3823529412,15.9705882353,21,10.0882352941,25.2941176471,12.5882352941,11.6764705882,6.97058823529,6.20588235294,18.2647058824,26,63.1176470588,35.3823529412,44.8350459708189,76.0504201680952,38.7199999999312,2217.1600000002,2443.000000001,1.10186003716501,2145.9999999992,0.967904887332897,51.3791238507479,56.4683148726885,76.4705882352941,65.2105882353,0
2014,"Wisconsin",2,33,73.5454545455,24.2121212121,52.8787878788,7.75757575758,20.7878787879,17.3636363636,23.3333333333,8.78787878788,24.3939393939,12.1212121212,8.06060606061,5,3.51515151515,14.9393939394,26,64.5757575758,33.18181818178,45.7879656159952,74.4155844155349,37.3177842565421,2059.80000000001,2427.0000000015,1.17826973492645,2195.5757575772,1.06591696163569,53.1232091690062,58.2349553700355,78.7878787878788,62.418181818182,"Kentucky",8,34,75.9117647059,25.1764705882,55.7941176471,5.08823529412,15.6470588235,20.4705882353,30,14.6470588235,26.5,11.5,12.2058823529,4.76470588235,6.23529411765,19,24,66.6470588235,41.1470588235,45.1238798101301,68.2352941176667,32.5187969925574,2262.800000001,2581.0000000006,1.14062223793506,2265.999999999,1.0014141771248,49.6837111227277,55.0132151078323,70.5882352941177,66.5529411765,0
2015,"Duke",1,33,80.6060606061,28.6060606061,56.9696969697,7.57575757576,19.6363636364,15.8181818182,22.8787878788,12.1515151515,25.1818181818,15.5151515152,11.2424242424,7.18181818182,3.75757575758,16,29,65.5757575758,37.3333333333,50.2127659575133,69.1390728477249,38.5802469135212,2182.19999999998,2660.0000000013,1.21895334983106,2164.0000000014,0.991659792870233,56.8617021277278,60.1211463701512,87.8787878787879,66.127272727272,"Michigan St",7,34,71.8823529412,26.5,56.2352941176,7.52941176471,19.5,11.3529411765,17.9411764706,11.4705882353,26.2058823529,17.1176470588,11.6176470588,5.32352941176,4.55882352941,18.5588235294,23,63.4117647059,37.6764705882,47.1234309623825,63.2786885247126,38.6123680241538,2185.39999999758,2444.0000000008,1.1183307403695,2092.5882352947,0.957530994461893,53.8179916318479,56.0447624289671,67.6470588235294,64.276470588164,1
2015,"Wisconsin",1,34,71.8823529412,25.2941176471,52.7352941176,6.97058823529,19.5,14.3235294118,18.7647058824,9.47058823529,24.2058823529,12.7058823529,7.41176470588,4.52941176471,3.5,12.0294117647,31,56.1176470588,33.67647058819,47.9643056331382,76.3322884012506,35.7466063348205,2003.71999999916,2444.0000000008,1.21973129978331,1907.9999999992,0.952228854330943,54.5733407697827,58.9279169801578,91.1764705882353,58.932941176446,"Kentucky",1,34,74.9117647059,25.9705882353,55.4117647059,5.44117647059,15.5588235294,17.5294117647,24.2647058824,12.9117647059,25.2647058824,14.7058823529,10.6176470588,6.55882352941,6.88235294118,17.0294117647,34,53.9705882353,38.1764705883,46.8683651804628,72.2424242422599,34.9716446125142,2168.9999999999,2547.0000000006,1.17427385892149,1835.0000000002,0.846011987090955,51.7781316348153,56.6755674232114,100,63.794117647056,0
